isin_cd,ticker,name,base_index,asset_family,region_primary,comparison_category,comparison_topic,comparison_subtopic,index_family,strategy_style,payoff_structure,direction,leverage_multiple,fx_hedge,replication_method,concentration_bucket,primary_peer_group_id,alternate_peer_group_ids,classification_status,evidence_basis,official_source_url,review_reason
KR7483030003,483030,KIWOOM 미국블록버스터바이오테크의약품+,Solactive Blockbuster Biotech Drugs Index(PR),채권,미국,채권,채권,미국 국채 만기미확인 등급미확인,BOND_미국-국채-만기미확인-등급미확인-6e6ab9de27,plain,bond_coupon,neutral,1X,unhedged,active,unknown,PG-PENDING-483030-e97f8e24b1,,conflict,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 만기미확인 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인; 기존 자산분류와 비교분류 추론값 충돌
KR7484790001,484790,KODEX 미국30년국채액티브(H),KEDI-KAP 미국 국채 20+ 지수(TR),채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,plain,bond_coupon,neutral,1X,hedged,active,unknown,PG-PENDING-484790-34bba11af2,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 장기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7485540009,485540,KODEX 미국AI테크TOP10,KEDI 미국AI테크 TOP10 지수(PR),주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain,plain,neutral,1X,unhedged,physical_or_unspecified,concentrated,PG-PENDING-485540-a0d946950e,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7487750002,487750,BNK 온디바이스AI,FnGuide 온디바이스AI 지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-487750-d98f3ae009,,needs_review,기초지수 명시; 자산군·투자대상 추출(주식/국내 미확인 주식전략),,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7487910002,487910,ACE 인도컨슈머파워액티브,Indxx India Super Consumption Index (Price Return),주식,인도,기타특수구조,미확인 주식전략,인도 미확인 주식전략,미확인-주식전략-인도-미확인-주식전략-69bd615628,plain,plain,neutral,1X,unhedged,active,unknown,PG-PENDING-487910-4f9aedddf6,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/인도 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7488290008,488290,MIDAS 일본테크액티브,Solactive Japan Tech Top 30 지수(PR),주식,일본,기타특수구조,미확인 주식전략,일본 미확인 주식전략,미확인-주식전략-일본-미확인-주식전략-aa68fbbd45,plain,plain,neutral,1X,unhedged,active,ultra_concentrated,PG-PENDING-488290-f127a7f1e1,,needs_review,기초지수 명시; 자산군·투자대상 추출(주식/일본 미확인 주식전략),,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7488480005,488480,RISE 일본섹터TOP4Plus,Solactive Japan Samurai Sector TOP4 Plus Index(PR),주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain,plain,neutral,1X,unhedged,active,ultra_concentrated,PG-PENDING-488480-d8a2a68a1f,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7488720004,488720,WON 종합채권(AA-이상)액티브,KIS 종합채권시장 총수익지수(AA-이상),채권,국내,채권,채권,국내 채권 만기미확인 AA,BOND_국내-채권-만기미확인-AA-273392b07e,plain,bond_coupon,neutral,1X,unknown,active,unknown,PG-PENDING-488720-92a40fbf12,,needs_review,기초지수 명시; 자산군·투자대상 추출(채권/국내 채권 만기미확인 AA),,세부 투자대상 또는 만기·구성비율 미확인
KR7488980004,488980,SOL 26-12 회사채(AA-이상)액티브,"KAP 26-12 크레딧 채권지수(AA-이상, 총수익)",채권,국내,채권,채권,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,plain,bond_coupon,neutral,1X,unknown,active,unknown,PG-PENDING-488980-14b1a91482,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 회사채 만기미확인 AA),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7489000000,489000,PLUS 일본엔화초단기국채(합성),KAP 일본 단기 국채 지수(총수익),채권,미국,채권,채권,미국 국채 초단기 등급미확인,BOND_미국-국채-초단기-등급미확인-5e59e46a3c,plain,bond_coupon,neutral,1X,unhedged,synthetic,unknown,PG-PENDING-489000-796949ed89,,conflict,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 초단기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인; 기존 자산분류와 비교분류 추론값 충돌
KR7489290007,489290,WON 미국빌리어네어,Bloomberg US Billionaires Investment Select Index(PR),주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-489290-dce293ee6d,,needs_review,기초지수 명시; 자산군·투자대상 추출(주식/미국 미확인 주식전략),,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7490090008,490090,TIGER 미국AI빅테크10,KEDI 미국AI빅테크10 지수(PR),주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-490090-ba5794111b,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7490330008,490330,KoAct 미국치매&뇌질환치료제액티브,Solactive 미국뇌질환치료제 PR 지수,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain,plain,neutral,1X,unhedged,active,unknown,PG-PENDING-490330-7740a177f0,,needs_review,기초지수 명시; 자산군·투자대상 추출(주식/미국 미확인 주식전략),,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7490490000,490490,SOL 미국배당미국채혼합50,KRX 다우존스 미국배당국채 혼합지수,채권,국내,채권,채권,국내 국채 만기미확인 등급미확인,DOW_JONES_DIVIDEND,plain,bond_coupon,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-490490-3e621851fc,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 국채 만기미확인 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7490590007,490590,RISE 미국AI밸류체인데일리고정커버드콜,KEDI 미국 AI밸류체인 90%참여+데일리옵션 프리미엄 지수(TR),주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,covered_call,covered_call,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-490590-4c63cd9fe5,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(covered_call); 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7490600004,490600,RISE 미국배당100데일리고정커버드콜,KEDI 미국 배당100 90%참여+데일리옵션 프리미엄 지수(총수익지수),주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,covered_call,covered_call,neutral,1X,unhedged,physical_or_unspecified,broad,PG-PENDING-490600-9f03cc155c,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(covered_call); 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7491090007,491090,KODEX 미국테크TOP3플러스,KEDI 미국테크TOP3플러스 지수(Price Return),주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain,plain,neutral,1X,unhedged,physical_or_unspecified,ultra_concentrated,PG-PENDING-491090-0b31f3c212,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7491220000,491220,PLUS 200TR,코스피 200 TR,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,broad,PG-PENDING-491220-06b84b74c2,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7491620001,491620,RISE 미국테크100데일리고정커버드콜,KEDI 미국 테크100 90%참여+데일리옵션 프리미엄 지수(TR),주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,covered_call,covered_call,neutral,1X,unhedged,physical_or_unspecified,broad,PG-PENDING-491620-67785a0168,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(covered_call); 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7491700001,491700,HK 200,코스피 200,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,broad,PG-PENDING-491700-166f9aae55,,needs_review,기초지수 명시; 자산군·투자대상 추출(주식/국내 미확인 주식전략),,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7491820007,491820,HANARO 전력설비투자,iSelect 전력설비투자 지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-491820-672257f1cb,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7492500004,492500,1Q 현대차그룹채권(A+이상)&국고통안,KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,채권,국내,채권,채권,국내 채권 만기미확인 등급미확인,BOND_국내-채권-만기미확인-등급미확인-893e3e68b3,plain,bond_coupon,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-492500-52c80079fc,,needs_review,기초지수 명시; 자산군·투자대상 추출(채권/국내 채권 만기미확인 등급미확인),,세부 투자대상 또는 만기·구성비율 미확인
KR7493810006,493810,TIGER 미국AI빅테크10타겟데일리커버드콜,KEDI 미국AI빅테크10+15%데일리프리미엄 지수(TR),주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,covered_call,covered_call,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-493810-340093a9df,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(covered_call); 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7494180003,494180,TIME 글로벌소비트렌드액티브,Solactive 뉴에이지컨수머지수,주식,글로벌,기타특수구조,미확인 주식전략,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,plain,plain,neutral,1X,unhedged,active,unknown,PG-PENDING-494180-a043a0a36b,,needs_review,기초지수 명시; 자산군·투자대상 추출(주식/글로벌 미확인 주식전략),,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7494340003,494340,ACE 글로벌AI맞춤형반도체,Solactive AI Custom Semiconductor Index(PR),채권,미국,채권,채권,미국 국채 만기미확인 등급미확인,BOND_미국-국채-만기미확인-등급미확인-6e6ab9de27,plain,bond_coupon,neutral,1X,unhedged,active,unknown,PG-PENDING-494340-9b6e59f1ea,,conflict,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 만기미확인 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인; 기존 자산분류와 비교분류 추론값 충돌
