normalized_index_family,alias,index_family,canonical_category,canonical_topic,source_type
KEDI-글로벌-비만-산업-TOP2-지수-PRICE-RETURN-ef23638fd5,KEDI 글로벌 비만 산업 Top2+ 지수(Price Return),KEDI-글로벌-비만-산업-TOP2-지수-PRICE-RETURN-ef23638fd5,일반주식,지수기반,normalized_master
KIS-키움-MMF지수-총수익지수-de5ddcdba7,KIS-키움 MMF지수(총수익지수),KIS-키움-MMF지수-총수익지수-de5ddcdba7,금리,MMF·머니마켓,normalized_master
KEDI-미국채30년-위클리-커버드콜30-지수-TOTAL-RETURN-c1e7c3ac60,KEDI 미국채30년 위클리 커버드콜30 지수(Total Return),KEDI-미국채30년-위클리-커버드콜30-지수-TOTAL-RETURN-c1e7c3ac60,채권,미국 국채/장기/not_applicable,normalized_master
INDXX-GLOBAL-OBESITY-TREATMENT-TOP-2-PLUS-지수-abb075681c,Indxx Global Obesity Treatment Top 2 Plus 지수 (시장가격),INDXX-GLOBAL-OBESITY-TREATMENT-TOP-2-PLUS-지수-abb075681c,일반주식,지수기반,normalized_master
BLOOMBERG-U-S-TREASURY-20-YEAR-TOTAL-RETURN--90d6db5cf9,Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,BLOOMBERG-U-S-TREASURY-20-YEAR-TOTAL-RETURN--90d6db5cf9,채권,미국 국채/장기/not_applicable,normalized_master
BLOOMBERG-U-S-TREASURY-20-YEAR-TOTAL-RETURN--63d4bfe708,Bloomberg U.S Treasury 20+ Year Total Return Index,BLOOMBERG-U-S-TREASURY-20-YEAR-TOTAL-RETURN--63d4bfe708,채권,미국 국채/장기/not_applicable,normalized_master
KRX-부동산리츠인프라-지수-cef3dfa80d,KRX 부동산리츠인프라 지수,KRX-부동산리츠인프라-지수-cef3dfa80d,일반주식,지수기반,normalized_master
코스피-aa7fe95c87,코스피,코스피-aa7fe95c87,배당·주주환원,고배당,normalized_master
KAP-시가평가-MMF-지수-총수익-4ee8ca17ef,KAP 시가평가 MMF 지수(총수익),KAP-시가평가-MMF-지수-총수익-4ee8ca17ef,금리,MMF·머니마켓,normalized_master
FNGUIDE-CD금리투자-지수-총수익-7025b9c7eb,FnGuide CD금리투자 지수(총수익),FNGUIDE-CD금리투자-지수-총수익-7025b9c7eb,금리,CD,normalized_master
MSCI_WORLD,MSCI World,MSCI_WORLD,일반주식,지수기반,normalized_master
NIFTY-INDIA-CORPORATE-GROUP-INDEX-TATA-GROUP-01ea922993,Nifty India Corporate Group Index - Tata Group 25% Cap(PR),NIFTY-INDIA-CORPORATE-GROUP-INDEX-TATA-GROUP-01ea922993,일반주식,지수기반,normalized_master
SOLACTIVE-AEROSPACE-AND-DEFENSE-USD-INDEX-PR-aa37eb27d8,Solactive Aerospace and Defense USD Index PR,SOLACTIVE-AEROSPACE-AND-DEFENSE-USD-INDEX-PR-aa37eb27d8,일반주식,지수기반,normalized_master
KIS-하나-MMF-지수-총수익-0a4dbfa3c3,KIS-하나 MMF 지수(총수익),KIS-하나-MMF-지수-총수익-0a4dbfa3c3,금리,MMF·머니마켓,normalized_master
KOFR-지수-28743eb401,KOFR 지수,KOFR-지수-28743eb401,금리,KOFR,normalized_master
SOLACTIVE-US-AI-SEMICONDUCTOR-CHIP-MAKERS-IN-f0a92c7b6a,Solactive US AI Semiconductor Chip Makers Index(PR),SOLACTIVE-US-AI-SEMICONDUCTOR-CHIP-MAKERS-IN-f0a92c7b6a,테마,반도체,normalized_master
MIRAE-ASSET-INDIA-BILLION-CONSUMER-지수-PR-d5ca328769,Mirae Asset India Billion Consumer 지수(PR),MIRAE-ASSET-INDIA-BILLION-CONSUMER-지수-PR-d5ca328769,일반주식,지수기반,normalized_master
FNGUIDE-K-뷰티-지수-f081ed20cf,FnGuide K-뷰티 지수,FNGUIDE-K-뷰티-지수-f081ed20cf,일반주식,지수기반,normalized_master
BLOOMBERG-US-BIG-TECH-TOP-7-PLUS-PREMIUM-DEC-f4c59baa83,Bloomberg US Big Tech Top 7 Plus Premium Decrement 15% Distribution Index,BLOOMBERG-US-BIG-TECH-TOP-7-PLUS-PREMIUM-DEC-f4c59baa83,일반주식,지수기반,normalized_master
BLOOMBERG-US-500-LARGE-CAP-PREMIUM-DECREMENT-7e09791f1e,Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,BLOOMBERG-US-500-LARGE-CAP-PREMIUM-DECREMENT-7e09791f1e,규모,규모주,normalized_master
BLOOMBERG-US-LISTED-SEMICONDUCTOR-PREMIUM-DE-7d7c6f2a45,Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,BLOOMBERG-US-LISTED-SEMICONDUCTOR-PREMIUM-DE-7d7c6f2a45,테마,반도체,normalized_master
KIS-회사채2704만기형-지수-총수익-지수-1f8f4f558e,KIS 회사채2704만기형 지수 (총수익 지수),KIS-회사채2704만기형-지수-총수익-지수-1f8f4f558e,채권,회사채/만기매칭형/A,normalized_master
MIRAE-ASSET-GLOBAL-ON-DEVICE-AI-지수-PR-871e3495d1,Mirae Asset Global On-Device AI 지수 (PR),MIRAE-ASSET-GLOBAL-ON-DEVICE-AI-지수-PR-871e3495d1,일반주식,지수기반,normalized_master
DEEPSEARCH-한국부동산TOP3플러스-지수-27cdfe6abc,DeepSearch 한국부동산TOP3플러스 지수,DEEPSEARCH-한국부동산TOP3플러스-지수-27cdfe6abc,일반주식,지수기반,normalized_master
KAP-1년은행-CD-추가금리-지수-총수익지수-832b988f1e,KAP 1년은행 CD+추가금리 지수(총수익지수),KAP-1년은행-CD-추가금리-지수-총수익지수-832b988f1e,일반주식,지수기반,normalized_master
BLOOMBERG-U-S-TREASURY-20-YEAR-TLT-12-PREMIU-665ba923b0,Bloomberg U.S.Treasury 20+ Year(TLT)+ 12% Premium Covered Call index(TR),BLOOMBERG-U-S-TREASURY-20-YEAR-TLT-12-PREMIU-665ba923b0,채권,미국 국채/장기/not_applicable,normalized_master
KEDI-미국-AI-소프트웨어지수-PR-ebb161932c,KEDI 미국 AI 소프트웨어지수(PR),KEDI-미국-AI-소프트웨어지수-PR-ebb161932c,일반주식,지수기반,normalized_master
SOLACTIVE-US-TECH-TOP-10-CUSTOM-INDEX-PR-19b496e5d0,Solactive US Tech TOP 10 Custom Index(PR),SOLACTIVE-US-TECH-TOP-10-CUSTOM-INDEX-PR-19b496e5d0,일반주식,지수기반,normalized_master
BLOOMBERG-U-S-TREASURY-20-YEAR-TOTAL-RETURN--63d4bfe708,Bloomberg U.S Treasury 20+ Year Total Return Index,BLOOMBERG-U-S-TREASURY-20-YEAR-TOTAL-RETURN--63d4bfe708,채권,미국 국채/장기/not_applicable,normalized_master
KAP-국고채-10년-지수-총수익-817655ffb1,KAP 국고채 10년 지수(총수익),KAP-국고채-10년-지수-총수익-817655ffb1,채권,국채/중기/미확인등급,normalized_master
ISELECT-반도체-2차전지핵심소재-지수-0e3e3a2bce,iSelect 반도체&2차전지핵심소재 지수,ISELECT-반도체-2차전지핵심소재-지수-0e3e3a2bce,테마,반도체,normalized_master
SP500,S&P500 10% Daily Premium Covered Call Index(TR),SP500,대표지수,S&P500,normalized_master
FNGUIDE-의료AI-지수-841b3d6d8c,FnGuide 의료AI 지수,FNGUIDE-의료AI-지수-841b3d6d8c,일반주식,지수기반,normalized_master
SOLACTIVE-BLOCKBUSTER-BIOTECH-DRUGS-INDEX-PR-2669e09518,Solactive Blockbuster Biotech Drugs Index(PR),SOLACTIVE-BLOCKBUSTER-BIOTECH-DRUGS-INDEX-PR-2669e09518,일반주식,지수기반,normalized_master
KEDI-미국-AI-테크-TOP10-15-프리미엄-지수-TOTAL-RETURN-552cba7c44,KEDI 미국 AI 테크 TOP10+15%프리미엄 지수(Total Return),KEDI-미국-AI-테크-TOP10-15-프리미엄-지수-TOTAL-RETURN-552cba7c44,일반주식,지수기반,normalized_master
DOW-JONES-U-S-DIVIDEND-100-10-PREMIUM-COVERE-0b7a78e97b,Dow Jones U.S. Dividend 100 10% Premium Covered Call Index(Total Return),DOW-JONES-U-S-DIVIDEND-100-10-PREMIUM-COVERE-0b7a78e97b,배당·주주환원,고배당,normalized_master
KEDI-글로벌AI반도체-지수-6339aff405,KEDI 글로벌AI반도체 지수,KEDI-글로벌AI반도체-지수-6339aff405,테마,반도체,normalized_master
KEDI-글로벌생성형AI-지수-46b019852a,KEDI 글로벌생성형AI 지수,KEDI-글로벌생성형AI-지수-46b019852a,일반주식,지수기반,normalized_master
KEDI-글로벌-AI-클라우드-지수-ca0aba3447,KEDI 글로벌 AI 클라우드 지수,KEDI-글로벌-AI-클라우드-지수-ca0aba3447,일반주식,지수기반,normalized_master
SP500,S&P500 Top10 25% Capped Index(PR),SP500,대표지수,S&P500,normalized_master
KEDI-KAP-미국-국채-20-지수-TR-a4395b2a8a,KEDI-KAP 미국 국채 20+ 지수(TR),KEDI-KAP-미국-국채-20-지수-TR-a4395b2a8a,채권,국채/장기/미확인등급,normalized_master
FNGUIDE-금융지주플러스고배당-지수-PR-4677bd89f4,FnGuide 금융지주플러스고배당 지수(PR),FNGUIDE-금융지주플러스고배당-지수-PR-4677bd89f4,배당·주주환원,고배당,normalized_master
KAP-시가-MMF-지수-TR-86c7286067,KAP 시가 MMF 지수(TR),KAP-시가-MMF-지수-TR-86c7286067,금리,MMF·머니마켓,normalized_master
KEDI-미국AI테크-TOP10-지수-PR-0ec8589912,KEDI 미국AI테크 TOP10 지수(PR),KEDI-미국AI테크-TOP10-지수-PR-0ec8589912,일반주식,지수기반,normalized_master
KEDI-미국-AI-밸류체인-TOP3-PLUS-지수-PRICE-RETURN-d2416ea305,KEDI 미국 AI 밸류체인 TOP3 Plus 지수(Price Return),KEDI-미국-AI-밸류체인-TOP3-PLUS-지수-PRICE-RETURN-d2416ea305,일반주식,지수기반,normalized_master
KEDI-글로벌-불로장생바이오-지수-원화환산-5d121af150,KEDI 글로벌 불로장생바이오 지수(원화환산),KEDI-글로벌-불로장생바이오-지수-원화환산-5d121af150,일반주식,지수기반,normalized_master
FNGUIDE-AI반도체-인프라-지수-fdc451d1d4,FnGuide AI반도체&인프라 지수,FNGUIDE-AI반도체-인프라-지수-fdc451d1d4,테마,반도체,normalized_master
NASDAQ-100-DAILY-COVERED-CALL-TARGET-PREMIUM-4f557f7674,NASDAQ 100 Daily Covered Call Target Premium 15% 지수(TR),NASDAQ-100-DAILY-COVERED-CALL-TARGET-PREMIUM-4f557f7674,대표지수,NASDAQ100,normalized_master
KEDI-미국AI전력인프라-지수-PR-93b60fce39,KEDI 미국AI전력인프라 지수(PR),KEDI-미국AI전력인프라-지수-PR-93b60fce39,일반주식,지수기반,normalized_master
KIS-NH-AMUNDI-MMF지수-391deb420f,KIS-NH Amundi MMF지수,KIS-NH-AMUNDI-MMF지수-391deb420f,금리,MMF·머니마켓,normalized_master
SOLACTIVE-AI인프라-지수-d22722a06e,Solactive AI인프라 지수,SOLACTIVE-AI인프라-지수-d22722a06e,일반주식,지수기반,normalized_master
ISELECT-미국AI전력핵심인프라-지수-PRICE-RETURN-74d8c4c99f,iSelect 미국AI전력핵심인프라 지수(Price Return),ISELECT-미국AI전력핵심인프라-지수-PRICE-RETURN-74d8c4c99f,일반주식,지수기반,normalized_master
ISELECT-AI-전력핵심설비-지수-PRICE-RETURN-286b149da2,iSelect AI 전력핵심설비 지수(Price Return),ISELECT-AI-전력핵심설비-지수-PRICE-RETURN-286b149da2,일반주식,지수기반,normalized_master
MK-KAP-머니마켓-총수익지수-823600423e,MK-KAP 머니마켓 총수익지수,MK-KAP-머니마켓-총수익지수-823600423e,금리,MMF·머니마켓,normalized_master
FNGUIDE-온디바이스AI-지수-d8f3f511dc,FnGuide 온디바이스AI 지수,FNGUIDE-온디바이스AI-지수-d8f3f511dc,일반주식,지수기반,normalized_master
INDXX-INDIA-SUPER-CONSUMPTION-INDEX-PRICE-RE-52a3a6748a,Indxx India Super Consumption Index (Price Return),INDXX-INDIA-SUPER-CONSUMPTION-INDEX-PRICE-RE-52a3a6748a,일반주식,지수기반,normalized_master
INDXX-INDIA-BIG-5-CONGLOMERATES-INDEX-PRICE--ac55bcdf40,Indxx India Big 5 Conglomerates Index (Price Return),INDXX-INDIA-BIG-5-CONGLOMERATES-INDEX-PRICE--ac55bcdf40,일반주식,지수기반,normalized_master
DOW-JONES-TAIWAN-TECHNOLOGY-DIVIDEND-30-INDE-78c5642d9a,Dow Jones Taiwan Technology Dividend 30 Index(TWD)(PR),DOW-JONES-TAIWAN-TECHNOLOGY-DIVIDEND-30-INDE-78c5642d9a,배당·주주환원,고배당,normalized_master
FNGUIDE-반도체TOP10-지수-d4b5e8afde,FnGuide 반도체TOP10 지수,FNGUIDE-반도체TOP10-지수-d4b5e8afde,테마,반도체,normalized_master
SOLACTIVE-K-BATTERY-NORTH-AMERICA-SUPPLY-CHA-02b677fd51,Solactive K-Battery North America Supply Chain 지수,SOLACTIVE-K-BATTERY-NORTH-AMERICA-SUPPLY-CHA-02b677fd51,테마,2차전지,normalized_master
SOLACTIVE-K-SEMICONDUCTOR-NORTH-AMERICA-SUPP-340c1d9732,Solactive K-Semiconductor North America Supply Chain 지수,SOLACTIVE-K-SEMICONDUCTOR-NORTH-AMERICA-SUPP-340c1d9732,테마,반도체,normalized_master
SOLACTIVE-JAPAN-TECH-TOP-30-지수-PR-b39eec08ff,Solactive Japan Tech Top 30 지수(PR),SOLACTIVE-JAPAN-TECH-TOP-30-지수-PR-b39eec08ff,일반주식,지수기반,normalized_master
SOLACTIVE-JAPAN-SAMURAI-SECTOR-TOP4-PLUS-IND-883edf09f0,Solactive Japan Samurai Sector TOP4 Plus Index(PR),SOLACTIVE-JAPAN-SAMURAI-SECTOR-TOP4-PLUS-IND-883edf09f0,일반주식,지수기반,normalized_master
SP500,S&P 500 Equal Weight Index(PR),SP500,대표지수,S&P500,normalized_master
KIS-종합채권시장-총수익지수-AA-이상-8e55539f7b,KIS 종합채권시장 총수익지수(AA-이상),KIS-종합채권시장-총수익지수-AA-이상-8e55539f7b,채권,채권/미확인만기/AA,normalized_master
KAP-MMF-지수-TR-606dedf9ee,KAP MMF 지수(TR),KAP-MMF-지수-TR-606dedf9ee,금리,MMF·머니마켓,normalized_master
KAP-26-12-크레딧-채권지수-AA-이상-총수익-8479efbd75,"KAP 26-12 크레딧 채권지수(AA-이상, 총수익)",KAP-26-12-크레딧-채권지수-AA-이상-총수익-8479efbd75,채권,회사채/만기매칭형/AA,normalized_master
KAP-일본-단기-국채-지수-총수익-42c5ce9f6c,KAP 일본 단기 국채 지수(총수익),KAP-일본-단기-국채-지수-총수익-42c5ce9f6c,금리,초단기 금리,normalized_master
SOLACTIVE-GLOBAL-AI-INFRASTRUCTURE-INDEX-PR-fb41e98d84,Solactive Global AI Infrastructure Index (PR),SOLACTIVE-GLOBAL-AI-INFRASTRUCTURE-INDEX-PR-fb41e98d84,일반주식,지수기반,normalized_master
코스피-고배당-위클리-콜매도-ATM-지수-20bf9345ea,코스피 고배당 위클리 콜매도 ATM 지수,코스피-고배당-위클리-콜매도-ATM-지수-20bf9345ea,배당·주주환원,고배당,normalized_master
DOW-JONES-U-S-DIVIDEND-100-PRICE-RETURN-INDE-7c5a0ad9ec,Dow Jones U.S. Dividend 100 Price Return Index,DOW-JONES-U-S-DIVIDEND-100-PRICE-RETURN-INDE-7c5a0ad9ec,배당·주주환원,고배당,normalized_master
BLOOMBERG-US-BILLIONAIRES-INVESTMENT-SELECT--ffe734c12f,Bloomberg US Billionaires Investment Select Index(PR),BLOOMBERG-US-BILLIONAIRES-INVESTMENT-SELECT--ffe734c12f,일반주식,지수기반,normalized_master
NASDAQ-OMX-CLEAN-EDGE-SMART-GRID-INFRASTRUCT-f2a46acbad,NASDAQ OMX Clean Edge Smart Grid Infrastructure Index,NASDAQ-OMX-CLEAN-EDGE-SMART-GRID-INFRASTRUCT-f2a46acbad,일반주식,지수기반,normalized_master
KEDI-미국AI빅테크10-지수-PR-aea21559f2,KEDI 미국AI빅테크10 지수(PR),KEDI-미국AI빅테크10-지수-PR-aea21559f2,일반주식,지수기반,normalized_master
SOLACTIVE-미국뇌질환치료제-PR-지수-21c29e6e8a,Solactive 미국뇌질환치료제 PR 지수,SOLACTIVE-미국뇌질환치료제-PR-지수-21c29e6e8a,일반주식,지수기반,normalized_master
KEDI-K방산-지수-PR-f2ba5158f4,KEDI K방산 지수(PR),KEDI-K방산-지수-PR-f2ba5158f4,일반주식,지수기반,normalized_master
DOW_JONES,KRX 다우존스 미국배당국채 혼합지수,DOW_JONES,혼합자산,자산배분,normalized_master
KEDI-미국-AI밸류체인-90-참여-데일리옵션-프리미엄-지수-TR-c3fe658a34,KEDI 미국 AI밸류체인 90%참여+데일리옵션 프리미엄 지수(TR),KEDI-미국-AI밸류체인-90-참여-데일리옵션-프리미엄-지수-TR-c3fe658a34,일반주식,지수기반,normalized_master
KEDI-미국-배당100-90-참여-데일리옵션-프리미엄-지수-총수익지수-f332d3e7bc,KEDI 미국 배당100 90%참여+데일리옵션 프리미엄 지수(총수익지수),KEDI-미국-배당100-90-참여-데일리옵션-프리미엄-지수-총수익지수-f332d3e7bc,일반주식,지수기반,normalized_master
MIRAE-ASSET-AI-INFRASTRUCTURE-지수-PR-ab3a161b4c,Mirae Asset AI Infrastructure 지수(PR),MIRAE-ASSET-AI-INFRASTRUCTURE-지수-PR-ab3a161b4c,일반주식,지수기반,normalized_master
KEDI-미국테크TOP3플러스-지수-PRICE-RETURN-0f39130340,KEDI 미국테크TOP3플러스 지수(Price Return),KEDI-미국테크TOP3플러스-지수-PRICE-RETURN-0f39130340,일반주식,지수기반,normalized_master
코스피-200-TR-f72cebfb6a,코스피 200 TR,코스피-200-TR-f72cebfb6a,일반주식,지수기반,normalized_master
KAP-국공채-MMF-지수-총수익-76943427d9,KAP 국공채 MMF 지수(총수익),KAP-국공채-MMF-지수-총수익-76943427d9,금리,MMF·머니마켓,normalized_master
FNGUIDE-K-주주가치-지수-b7b97e992a,FnGuide K-주주가치 지수,FNGUIDE-K-주주가치-지수-b7b97e992a,일반주식,지수기반,normalized_master
KIS-하나-CD금리-총수익지수-5dbe259c27,KIS 하나 CD금리 총수익지수,KIS-하나-CD금리-총수익지수-5dbe259c27,금리,CD,normalized_master
KEDI-미국-테크100-90-참여-데일리옵션-프리미엄-지수-TR-c07bb7dc00,KEDI 미국 테크100 90%참여+데일리옵션 프리미엄 지수(TR),KEDI-미국-테크100-90-참여-데일리옵션-프리미엄-지수-TR-c07bb7dc00,일반주식,지수기반,normalized_master
NYSE-SEMICONDOCTOR-INDEX-PRICE-RETURN-f20a23fa52,NYSE Semicondoctor Index(Price Return),NYSE-SEMICONDOCTOR-INDEX-PRICE-RETURN-f20a23fa52,테마,반도체,normalized_master
코스피-200-dbc8ccb693,코스피 200,코스피-200-dbc8ccb693,일반주식,지수기반,normalized_master
ISELECT-전력설비투자-지수-ea4aa2e5bd,iSelect 전력설비투자 지수,ISELECT-전력설비투자-지수-ea4aa2e5bd,일반주식,지수기반,normalized_master
MIRAE-ASSET-US-AI-FABLESS-지수-PR-411672a246,Mirae Asset US AI Fabless 지수(PR),MIRAE-ASSET-US-AI-FABLESS-지수-PR-411672a246,테마,반도체,normalized_master
KIS-하나-현대차그룹채권-A-이상-국고통안-총수익지수-8115bd2918,KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,KIS-하나-현대차그룹채권-A-이상-국고통안-총수익지수-8115bd2918,채권,채권/미확인만기/A,normalized_master
DOW-JONES-U-S-DIVIDEND-100-INDEX-TR-36b7f1537b,Dow Jones U.S. Dividend 100 Index(TR),DOW-JONES-U-S-DIVIDEND-100-INDEX-TR-36b7f1537b,배당·주주환원,고배당,normalized_master
KEDI-미국AI빅테크10-15-데일리프리미엄-지수-TR-8731af910f,KEDI 미국AI빅테크10+15%데일리프리미엄 지수(TR),KEDI-미국AI빅테크10-15-데일리프리미엄-지수-TR-8731af910f,일반주식,지수기반,normalized_master
SOLACTIVE-뉴에이지컨수머지수-b497d5a76e,Solactive 뉴에이지컨수머지수,SOLACTIVE-뉴에이지컨수머지수-b497d5a76e,일반주식,지수기반,normalized_master
KEDI-미국퀄리티500-월1-프리미엄-지수-NTR-ca50dbcfa1,KEDI 미국퀄리티500+월1%프리미엄 지수(NTR),KEDI-미국퀄리티500-월1-프리미엄-지수-NTR-ca50dbcfa1,일반주식,지수기반,normalized_master
FNGUIDE-SK하이닉스밸류체인-지수-e07c6639c5,FnGuide SK하이닉스밸류체인 지수,FNGUIDE-SK하이닉스밸류체인-지수-e07c6639c5,일반주식,지수기반,normalized_master
NASDAQ-100-DAILY-COVERED-CALL-101-INDEX-TR-e2e77599ed,NASDAQ-100 Daily Covered Call 101 Index(TR),NASDAQ-100-DAILY-COVERED-CALL-101-INDEX-TR-e2e77599ed,대표지수,NASDAQ100,normalized_master
KRX-반도체-b2bad5eb0b,KRX 반도체,KRX-반도체-b2bad5eb0b,테마,반도체,normalized_master
FNGUIDE-기업가치-지수-시장가격-be183217c1,FnGuide 기업가치 지수(시장가격),FNGUIDE-기업가치-지수-시장가격-be183217c1,일반주식,지수기반,normalized_master
SOLACTIVE-AI-CUSTOM-SEMICONDUCTOR-INDEX-PR-1520191cb0,Solactive AI Custom Semiconductor Index(PR),SOLACTIVE-AI-CUSTOM-SEMICONDUCTOR-INDEX-PR-1520191cb0,테마,반도체,normalized_master
SP500,S&P 500 Growth Index(PR),SP500,대표지수,S&P500,normalized_master
BLOOMBERG-U-S-DIVIDEND-GROWTH-PARTIAL-COVERE-e1b51ec9c6,Bloomberg U.S. Dividend Growth Partial Covered Call Index,BLOOMBERG-U-S-DIVIDEND-GROWTH-PARTIAL-COVERE-e1b51ec9c6,배당·주주환원,고배당,normalized_master
ISELECT-조선TOP10-INDEX-PR-be52ff9bca,iSelect 조선TOP10 Index(PR),ISELECT-조선TOP10-INDEX-PR-be52ff9bca,일반주식,지수기반,normalized_master
MIRAE-ASSET-US-DEFENSE-TOP-10-INDEX-PR-8ea5bcae86,Mirae Asset US Defense Top 10 Index(PR),MIRAE-ASSET-US-DEFENSE-TOP-10-INDEX-PR-8ea5bcae86,일반주식,지수기반,normalized_master
코스피-200-dbc8ccb693,코스피 200,코스피-200-dbc8ccb693,일반주식,지수기반,normalized_master
코리아-밸류업-지수-e1764deb8f,코리아 밸류업 지수,코리아-밸류업-지수-e1764deb8f,일반주식,지수기반,normalized_master
코리아-밸류업-지수-e1764deb8f,코리아 밸류업 지수,코리아-밸류업-지수-e1764deb8f,일반주식,지수기반,normalized_master
코리아-밸류업-지수-e1764deb8f,코리아 밸류업 지수,코리아-밸류업-지수-e1764deb8f,일반주식,지수기반,normalized_master
