isin_cd,ticker,name,base_index,asset_family,region_primary,comparison_category,comparison_topic,comparison_subtopic,index_family,strategy_style,payoff_structure,direction,leverage_multiple,fx_hedge,replication_method,concentration_bucket,primary_peer_group_id,alternate_peer_group_ids,classification_status,evidence_basis,official_source_url,review_reason
KR70048J0007,0048J0,KODEX 미국머니마켓액티브,KAP 미국 머니마켓 지수,금리·파킹,미국,금리·파킹,금리·파킹,머니마켓,RATE_머니마켓-e1b1a267e3,active,rate_return,neutral,1X,unhedged,active,unknown,PG-금리-파킹-해당없음-금리-파킹-금리-파킹-머니마켓-RATE-머니마-53401a7911,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(금리·파킹/머니마켓),가능,
KR70048K0004,0048K0,KODEX 차이나휴머노이드로봇,Solactive China Humanoid Robotics Index (CNH) (Price Return),주식,중국,테마,글로벌 로보틱스 & 자동화,중국 로봇,로봇-중국-로봇-40eb7f5deb,active,plain,neutral,1X,unhedged,active,unknown,PG-주식-중국-테마-로봇-중국-로봇-로봇-중국-로봇-40EB7F5DE-309ad9a5d8,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/중국 로봇),가능,
KR70049K0003,0049K0,ACE 미국배당퀄리티채권혼합50,Bloomberg WisdomTree U.S. Quality Dividend & Short Term KRW Bonds 50:50 TR Index,혼합자산,미국,혼합자산,자산배분 & 채권혼합,시장대표 채권혼합,BOND_미국-채권-만기미확인-등급미확인-4820f5af4f,inverse,mixed_asset,short,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-0049K0-6e4eea19fe,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(채권/미국 채권 만기미확인 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR70049M0001,0049M0,ACE 미국배당퀄리티+커버드콜액티브,Bloomberg WisdomTree U.S. Quality Dividend & B500 Premium Decrement 50:50 Index,주식,미국,배당·주주환원,해외 월배당 & 커버드콜,미국 고배당,고배당-미국-고배당-8e56e7fe68,covered_call,covered_call,neutral,1X,unhedged,active,broad,PG-주식-미국-배당-주주환원-고배당-미국-고배당-고배당-미국-고배당--2302cea476,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(covered_call); 자산군·투자대상 추출(주식/미국 고배당),가능,
KR70050E0007,0050E0,PLUS 미국AI에이전트,Solactive US AI Agents Index(PR),주식,미국,테마,생성형 AI & 소프트웨어,인공지능 일반,인공지능-인공지능-일반-4ef7c7155f,active,plain,neutral,1X,unhedged,active,unknown,PG-주식-미국-테마-인공지능-인공지능-일반-인공지능-인공지능-일반-4-e5f6ce4522,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/인공지능 일반),가능,
KR70051A0000,0051A0,KoAct 브로드컴밸류체인액티브,FactSet 브로드컴밸류체인 지수,주식,미국,단일·소수종목,단일종목,미국 단일종목,단일종목-미국-단일종목-8a16a0bfdf,active,plain,neutral,1X,unhedged,active,single,PG-주식-미국-단일-소수종목-단일종목-미국-단일종목-단일종목-미국-단-e74c3f9bef,,auto_high_confidence,기초지수 명시; 자산군·투자대상 추출(주식/미국 단일종목),,
KR70051G0004,0051G0,SOL 미국원자력SMR,KEDI 미국원자력 SMR 지수(PR),주식,미국,산업·섹터,글로벌 원자력 & SMR,미국 원자력,원자력-미국-원자력-7e5331965a,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-주식-미국-산업-섹터-원자력-미국-원자력-원자력-미국-원자력-7E-dd53fbdb95,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 원자력),가능,
KR70052D0006,0052D0,TIGER 코리아배당다우존스,Dow Jones Korea Dividend 30 지수 (Price Return),주식,국내,배당·주주환원,고배당 & 인컴 전략,국내 고배당,배당다우존스-국내-배당다우존스-f14037f0fe,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-배당-주주환원-고배당-국내-고배당-고배당-국내-고배당--dd861c8cd4,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 고배당),가능,
KR70052S0009,0052S0,1Q 미국S&P500미국채혼합50액티브,S&P 500 and Short-Term Treasury 50/50 Blend Index,혼합자산,미국,혼합자산,자산배분 & 채권혼합,시장대표 채권혼합,S&P500,active,mixed_asset,short,1X,unhedged,active,broad,PG-PENDING-0052S0-dcb09ac853,,classified_derived,기초지수 명시; 상품명 구조표시(inverse); 자산군·투자대상 추출(채권/미국 국채 만기미확인 등급미확인),,세부 투자대상 또는 만기·구성비율 미확인
KR70052T0008,0052T0,1Q 중단기회사채(A-이상)액티브,KEDI 중단기크레딧플러스채권(AAA~A-)지수(총수익),채권,국내,채권,우량 회사채·금융채,국내 회사채 단기 AAA,BOND_국내-회사채-단기-AAA-97b9190eee,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-채권-국내-채권-채권-국내-회사채-단기-AAA-BOND-국내-회사-82cb52f7d7,,auto_high_confidence,기초지수 명시; 자산군·투자대상 추출(채권/국내 회사채 단기 AAA),,
KR70053L0005,0053L0,TIGER 차이나휴머노이드로봇,Mirae Asset China Humanoid Robot 지수(PR),주식,중국,테마,글로벌 로보틱스 & 자동화,중국 로봇,로봇-중국-로봇-40eb7f5deb,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-주식-중국-테마-로봇-중국-로봇-로봇-중국-로봇-40EB7F5DE-309ad9a5d8,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/중국 로봇),가능,
KR70053M0004,0053M0,더제이 중소형포커스액티브,코스피 200 중소형주지수,주식,국내,규모,시가총액,국내 시가총액,시가총액-국내-시가총액-38d7e2985f,active,plain,neutral,1X,unhedged_or_not_applicable,active,broad,PG-주식-국내-규모-시가총액-국내-시가총액-시가총액-국내-시가총액-3-5397a04ffb,,auto_high_confidence,기초지수 명시; 자산군·투자대상 추출(주식/국내 시가총액),,
KR70057H0007,0057H0,PLUS 미국S&P500미국채혼합50액티브,S&P 500 and U.S. Treasury Bill 0-3 Month 50/50 Blend Index (USD),혼합자산,미국,혼합자산,자산배분 & 채권혼합,시장대표 채권혼합,S&P500,active,mixed_asset,neutral,1X,unhedged,active,broad,PG-PENDING-0057H0-26a26de22c,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 만기미확인 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR70060H0002,0060H0,TIGER 토탈월드스탁액티브,FTSE Global All Cap Index(PR),주식,글로벌,기타특수구조,미확인 주식전략,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,active,plain,neutral,1X,unhedged,active,unknown,PG-PENDING-0060H0-34cbd34be2,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/글로벌 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR70061Z0009,0061Z0,RISE 단기특수은행채액티브,KAP 단기 특수은행채 지수(시장가격),채권,국내,채권,채권,국내 채권 단기 등급미확인,BOND_국내-채권-단기-등급미확인-afa2e5ef57,plain,bond_coupon,neutral,1X,unknown,active,unknown,PG-PENDING-0061Z0-6eaf23d821,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 단기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR70064K0003,0064K0,KODEX 금액티브,Bloomberg Gold Spot NY 4pm USD Index,원자재,국내,원자재,귀금속 (금·은·팔라듐),금 spot,COMMODITY_금-SPOT-781b02533c,active,spot,neutral,1X,unhedged,active,unknown,PG-원자재-해당없음-원자재-금-금-SPOT-COMMODITY-금-SP-524a557cc7,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(원자재/금 spot),가능,
KR70065G0008,0065G0,KODEX 차이나테크TOP10,Hang Seng China Tech Top 10 Select Index (HKD) (Price Return),주식,중국,기타특수구조,인공지능,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,passive,plain,neutral,1X,unhedged,physical_or_unspecified,concentrated,PG-PENDING-0065G0-07aaf626af,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/중국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR70066W0007,0066W0,SOL 국제금,KEDI 국제금현물 ETF 가격지수(PR),원자재,국내,원자재,귀금속 (금·은·팔라듐),기타원자재 spot,COMMODITY_기타원자재-SPOT-a5b41ca776,passive,spot,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-원자재-해당없음-원자재-기타원자재-기타원자재-SPOT-COMMOD-248f4f27d3,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(원자재/기타원자재 spot),가능,
KR70067V0007,0067V0,TIGER 차이나글로벌리더스TOP3+,"Solactive-KEDI 차이나글로벌리더스TOP3플러스 지수 (Price Return, CNH)",주식,중국,기타특수구조,차이나 테크 & 전기차,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,active,plain,neutral,1X,unhedged,active,ultra_concentrated,PG-PENDING-0067V0-2fe23415b8,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/글로벌 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR70067Y0004,0067Y0,TIGER 차이나AI소프트웨어,"Mirae Asset China AI Software 지수 (Price Return, HKD)",주식,중국,테마,생성형 AI & 소프트웨어,인공지능 일반,인공지능-인공지능-일반-4ef7c7155f,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-주식-중국-테마-인공지능-인공지능-일반-인공지능-인공지능-일반-4-e576ffa409,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/인공지능 일반),가능,
KR70068M0007,0068M0,KODEX 미국S&P500버퍼6월액티브,S&P500 10% Buffered Index June Series (USD) TR,주식,미국,대표지수,S&P 500 시장대표,미국 S&P500,S&P500,buffer,buffer,neutral,1X,unhedged,active,broad,PG-주식-미국-대표지수-S-P500-미국-S-P500-S-P500-B-3159c44a87,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(buffer); 자산군·투자대상 추출(주식/미국 S&P500),가능,
KR70069M0006,0069M0,1Q 미국나스닥100,NASDAQ 100,주식,미국,대표지수,나스닥 100 코어,미국 나스닥100,NASDAQ100,passive,plain,neutral,1X,unhedged,physical_or_unspecified,broad,PG-주식-미국-대표지수-나스닥100-미국-나스닥100-NASDAQ10-07ea923e6f,,auto_high_confidence,기초지수 명시; 자산군·투자대상 추출(주식/미국 나스닥100),,
KR70072R0006,0072R0,TIGER KRX금현물,KRX 금현물지수,원자재,국내,원자재,귀금속 (금·은·팔라듐),기타원자재 spot,COMMODITY_기타원자재-SPOT-a5b41ca776,passive,spot,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-원자재-해당없음-원자재-기타원자재-기타원자재-SPOT-COMMOD-248f4f27d3,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(원자재/기타원자재 spot),가능,
KR70073X0007,0073X0,FOCUS 알리바바미국채커버드콜혼합,KEDI 알리바바미국채커버드콜혼합지수(TR),혼합자산,미국,혼합자산,자산배분 & 채권혼합,단일종목 채권혼합,BOND_미국-국채-만기미확인-등급미확인-6e6ab9de27,covered_call,covered_call,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-0073X0-3c997db8f2,,classified_derived,기초지수 명시; 상품명 구조표시(covered_call); 자산군·투자대상 추출(채권/미국 국채 만기미확인 등급미확인),,세부 투자대상 또는 만기·구성비율 미확인
KR70074K0001,0074K0,KoAct K수출핵심기업TOP30액티브,KEDI K수출핵심기업TOP30 지수(PR),주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,active,plain,neutral,1X,unhedged_or_not_applicable,active,ultra_concentrated,PG-PENDING-0074K0-33fec67d47,,classified_derived,기초지수 명시; 자산군·투자대상 추출(주식/국내 미확인 주식전략),,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR70078V0004,0078V0,PLUS 미국로보택시,KEDI 미국로보택시 지수(PR),주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-0078V0-ad83a4a3a9,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR70079X0001,0079X0,ACE BYD밸류체인액티브,Bloomberg BYD Plus Top Supply Chain Select Price Return Index,주식,미국,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,active,plain,neutral,1X,unhedged,active,unknown,PG-PENDING-0079X0-63b7ad65d5,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),https://www.aceetf.co.kr/info/report/1149,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR70080G0009,0080G0,KODEX 방산TOP10,iSelect 방산 TOP10 지수(Price Return),주식,국내,산업·섹터,K-방위산업,국내 방산,방산-국내-방산-3c5b4a7923,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,concentrated,PG-주식-국내-산업-섹터-방산-국내-방산-방산-국내-방산-3C5B4A-491ece2be9,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 방산),가능,
KR70080X0008,0080X0,SOL 미국S&P500미국채혼합50,S&P 500 and iBoxx $ Treasuries 7-10Y 5050 Blend Index(USD) PR/TR Hybrid,혼합자산,미국,혼합자산,자산배분 & 채권혼합,시장대표 채권혼합,S&P500,passive,mixed_asset,neutral,1X,unhedged,physical_or_unspecified,broad,PG-채권-미국-채권-채권-미국-국채-장기-HY-S-P500-BOND--9892cd8122,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 장기 HY),가능,
KR70080Y0007,0080Y0,SOL 조선TOP3플러스레버리지,FnGuide 조선TOP3플러스지수(PR),주식,국내,산업·섹터,조선 & 해운,국내 조선,조선-국내-조선-03e20f0150,leveraged,leveraged,long,2X,unhedged_or_not_applicable,physical_or_unspecified,ultra_concentrated,PG-주식-국내-산업-섹터-조선-국내-조선-조선-국내-조선-03E20F-d3140e3a33,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/국내 조선),불가,
